admin2,semaine,nb_cases_cholera,nb_cases_awd,nb_death_awd,nb_cases_meningitis,nb_cases_malaria,nb_cases_dengues,femme_local,homme_local,total_local,total,total_pdi,weights_adm2,nb_cases_cholera_twoWeeks_mean,nb_cases_awd_twoWeeks_mean,nb_death_awd_twoWeeks_mean,nb_cases_meningitis_twoWeeks_mean,nb_cases_malaria_twoWeeks_mean,nb_cases_dengues_twoWeeks_mean,nb_cases_cholera_per100k,nb_cases_awd_per100k,nb_death_awd_per100k,nb_cases_meningitis_per100k,nb_cases_malaria_per100k,nb_cases_dengues_per100k,nb_cases_cholera_twoWeeks_mean_per100k,nb_cases_awd_twoWeeks_mean_per100k,nb_death_awd_twoWeeks_mean_per100k,nb_cases_meningitis_twoWeeks_mean_per100k,nb_cases_malaria_twoWeeks_mean_per100k,nb_cases_dengues_twoWeeks_mean_per100k
gourma,33,0,0,0,0,599,0,232722,224095,456817,500415,NA,0.017918351056954086,0,0,0,0,558.5,0,0,0,0,0,119.70064846177672,0,0,0,0,0,111.60736588631435,0
gourma,34,0,0,0,0,666,0,232722,224095,456817,500415,NA,0.017918351056954086,0,0,0,0,632.5,0,0,0,0,0,133.08953568538115,0,0,0,0,0,126.39509207357892,0
gourma,35,0,0,0,0,663,0,232722,224095,456817,500415,NA,0.017918351056954086,0,0,0,0,664.5,0,0,0,0,0,132.49003327238393,0,0,0,0,0,132.78978447888252,0
gourma,36,0,0,0,0,756,1,232722,224095,456817,500415,NA,0.017918351056954086,0,0,0,0,709.5,0.5,0,0,0,0,151.0746080752975,0.19983413766573743,0,0,0,0,141.7823206738407,0.09991706883286872
gourma,37,0,0,0,0,804,0,232722,224095,456817,500415,NA,0.017918351056954086,0,0,0,0,780,0.5,0,0,0,0,160.6666466832529,0,0,0,0,0,155.87062737927522,0.09991706883286872
houet,1,0,0,0,1,353,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,NA,NA,NA,NA,NA,NA,0,0,0,0.0032114012451566047,1.1336246395402816,0,NA,NA,NA,NA,NA,NA
houet,2,0,0,0,2,337,3,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,345,1.5,0,0,0,0.006422802490313209,1.082242219617776,0.009634203735469814,0,0,0,0.004817101867734907,1.1079334295790286,0.004817101867734907
houet,3,0,0,0,2,303,3,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,2,320,3,0,0,0,0.006422802490313209,0.9730545772824511,0.009634203735469814,0,0,0,0.006422802490313209,1.0276483984501135,0.009634203735469814
houet,4,0,0,0,1,346,3,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,324.5,3,0,0,0,0.0032114012451566047,1.1111448308241851,0.009634203735469814,0,0,0,0.004817101867734907,1.0420997040533182,0.009634203735469814
houet,5,0,1,0,1,334,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0.5,0,1,340,2,0,0.0032114012451566047,0,0.0032114012451566047,1.072608015882306,0.0032114012451566047,0,0.0016057006225783023,0,0.0032114012451566047,1.0918764233532456,0.006422802490313209
houet,6,0,0,0,0,356,2,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0.5,0,0.5,345,1.5,0,0,0,0,1.1432588432757513,0.006422802490313209,0,0.0016057006225783023,0,0.0016057006225783023,1.1079334295790286,0.004817101867734907
houet,7,0,0,0,3,330,5,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,343,3.5,0,0,0,0.009634203735469814,1.0597624109016794,0.016057006225783023,0,0,0,0.004817101867734907,1.1015106270887154,0.011239904358048116
houet,8,0,0,0,1,329,6,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,2,329.5,5.5,0,0,0,0.0032114012451566047,1.056551009656523,0.01926840747093963,0,0,0,0.006422802490313209,1.0581567102791012,0.017662706848361326
houet,9,0,0,0,2,357,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,343,3.5,0,0,0,0.006422802490313209,1.146470244520908,0.0032114012451566047,0,0,0,0.004817101867734907,1.1015106270887154,0.011239904358048116
houet,10,0,0,0,1,370,2,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,363.5,1.5,0,0,0,0.0032114012451566047,1.1882184607079438,0.006422802490313209,0,0,0,0.004817101867734907,1.1673443526144258,0.004817101867734907
houet,11,0,0,0,3,327,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,2,348.5,1.5,0,0,0,0.009634203735469814,1.0501282071662097,0.0032114012451566047,0,0,0,0.006422802490313209,1.1191733339370766,0.004817101867734907
houet,12,0,0,0,0,203,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1.5,265,0.5,0,0,0,0,0.6519144527667907,0,0,0,0,0.004817101867734907,0.8510213299665003,0.0016057006225783023
houet,13,0,0,0,0,232,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,217.5,0.5,0,0,0,0,0.7450450888763323,0.0032114012451566047,0,0,0,0,0.6984797708215615,0.0016057006225783023
houet,14,0,0,0,2,233,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,232.5,0.5,0,0,0,0.006422802490313209,0.748256490121489,0,0,0,0,0.0032114012451566047,0.7466507894989106,0.0016057006225783023
houet,15,0,0,0,0,170,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,201.5,0.5,0,0,0,0,0.5459382116766228,0.0032114012451566047,0,0,0,0.0032114012451566047,0.6470973508990558,0.0016057006225783023
houet,16,0,0,0,4,188,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,2,179,0.5,0,0,0,0.012845604980626419,0.6037434340894418,0,0,0,0,0.006422802490313209,0.5748408228830323,0.0016057006225783023
houet,17,0,0,0,0,181,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,2,184.5,0,0,0,0,0,0.5812636253733454,0,0,0,0,0.006422802490313209,0.5925035297313935,0
houet,18,0,0,0,0,192,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,186.5,0,0,0,0,0,0.6165890390700681,0,0,0,0,0,0.5989263322217068,0
houet,19,0,0,0,1,189,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0.5,190.5,0,0,0,0,0.0032114012451566047,0.6069548353345983,0,0,0,0,0.0016057006225783023,0.6117719372023331,0
houet,20,0,0,0,1,186,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,187.5,0.5,0,0,0,0.0032114012451566047,0.5973206315991285,0.0032114012451566047,0,0,0,0.0032114012451566047,0.6021377334668634,0.0016057006225783023
houet,21,0,2,0,1,192,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,1,0,1,189,0.5,0,0.006422802490313209,0,0.0032114012451566047,0.6165890390700681,0,0,0.0032114012451566047,0,0.0032114012451566047,0.6069548353345983,0.0016057006225783023
houet,22,0,0,0,0,218,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,1,0,0.5,205,0,0,0,0,0,0.7000854714441398,0,0,0.0032114012451566047,0,0.0016057006225783023,0.658337255257104,0
houet,23,0,0,0,1,225,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0.5,221.5,0,0,0,0,0.0032114012451566047,0.7225652801602361,0,0,0,0,0.0016057006225783023,0.7113253758021879,0
houet,24,0,0,0,1,309,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,267,0,0,0,0,0.0032114012451566047,0.9923229847533909,0,0,0,0,0.0032114012451566047,0.8574441324568135,0
houet,25,0,0,0,1,332,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,320.5,0.5,0,0,0,0.0032114012451566047,1.066185213391993,0.0032114012451566047,0,0,0,0.0032114012451566047,1.0292540990726917,0.0016057006225783023
houet,26,0,0,0,1,497,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,1,414.5,0.5,0,0,0,0.0032114012451566047,1.5960664188428326,0,0,0,0,0.0032114012451566047,1.3311258161174127,0.0016057006225783023
houet,27,0,0,0,0,709,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0.5,603,0,0,0,0,0,2.2768834828160327,0,0,0,0,0.0016057006225783023,1.9364749508294326,0
houet,28,0,0,0,0,564,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,636.5,0,0,0,0,0,1.8112303022683252,0,0,0,0,0,2.0440568925421787,0
houet,29,0,0,0,0,775,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,669.5,0.5,0,0,0,0,2.4888359649963685,0.0032114012451566047,0,0,0,0,2.1500331336323466,0.0016057006225783023
houet,30,0,1,0,0,744,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0.5,0,0,759.5,0.5,0,0.0032114012451566047,0,0,2.389282526396514,0,0,0.0016057006225783023,0,0,2.4390592456964413,0.0016057006225783023
houet,31,0,0,0,0,891,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0.5,0,0,817.5,0.5,0,0,0,0,2.8613585094345346,0.0032114012451566047,0,0.0016057006225783023,0,0,2.6253205179155246,0.0016057006225783023
houet,32,0,0,0,0,927,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,909,1,0,0,0,0,2.976968954260173,0.0032114012451566047,0,0,0,0,2.9191637318473536,0.0032114012451566047
houet,33,0,0,0,1,981,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0.5,954,0.5,0,0,0,0.0032114012451566047,3.1503846214986293,0,0,0,0,0.0016057006225783023,3.063676787879401,0.0016057006225783023
houet,34,0,0,0,0,956,1,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0.5,968.5,0.5,0,0,0,0,3.0700995903697144,0.0032114012451566047,0,0,0,0.0016057006225783023,3.110242105934172,0.0016057006225783023
houet,35,0,0,0,0,831,0,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,893.5,0.5,0,0,0,0,2.6686744347251388,0,0,0,0,0,2.8693870125474263,0.0016057006225783023
houet,36,0,0,0,0,1002,10,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,916.5,5,0,0,0,0,3.2178240476469178,0.032114012451566046,0,0,0,0,2.9432492411860283,0.016057006225783023
houet,37,0,0,0,0,1109,8,15715390,15401840,31117230,31139055,NA,1.1149955918024068,0,0,0,0,1055.5,9,0,0,0,0,3.561443980878675,0.025691209961252837,0,0,0,0,3.3896340142627968,0.028902611206409443
ioba,1,0,0,0,1,133,0,124476,115322,239798,240099,NA,0.008597220647709639,NA,NA,NA,NA,NA,NA,0,0,0,0.4164948625358706,55.39381671727079,0,NA,NA,NA,NA,NA,NA
ioba,2,0,0,0,5,162,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,3,147.5,0,0,0,0,2.0824743126793535,67.47216773081104,0,0,0,0,1.249484587607612,61.432992224040916,0
ioba,3,0,2,0,2,102,0,124476,115322,239798,240099,NA,0.008597220647709639,0,1,0,3.5,132,0,0,0.8329897250717412,0,0.8329897250717412,42.482475978658805,0,0,0.4164948625358706,0,1.4577320188755472,54.97732185473492,0
ioba,4,0,0,0,2,130,0,124476,115322,239798,240099,NA,0.008597220647709639,0,1,0,2,116,0,0,0,0,0.8329897250717412,54.144332129663184,0,0,0.4164948625358706,0,0.8329897250717412,48.31340405416099,0
ioba,5,0,0,0,3,108,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2.5,119,0,0,0,0,1.249484587607612,44.98144515387403,0,0,0,0,1.0412371563396767,49.5628886417686,0
ioba,6,0,0,0,4,133,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,3.5,120.5,0,0,0,0,1.6659794501434824,55.39381671727079,0,0,0,0,1.4577320188755472,50.187630935572415,0
ioba,7,0,0,0,5,140,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,4.5,136.5,0,0,0,0,2.0824743126793535,58.30928075502189,0,0,0,0,1.8742268814114178,56.851548736146334,0
ioba,8,0,0,0,4,122,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,4.5,131,0,0,0,0,1.6659794501434824,50.81237322937622,0,0,0,0,1.8742268814114178,54.560826992199054,0
ioba,9,0,0,0,1,145,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2.5,133.5,0,0,0,0,0.4164948625358706,60.39175506770124,0,0,0,0,1.0412371563396767,55.60206414853873,0
ioba,10,0,0,0,3,146,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2,145.5,0,0,0,0,1.249484587607612,60.8082499302371,0,0,0,0,0.8329897250717412,60.600002498969175,0
ioba,11,0,0,0,3,131,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,3,138.5,0,0,0,0,1.249484587607612,54.560826992199054,0,0,0,0,1.249484587607612,57.68453846121808,0
ioba,12,0,0,0,1,55,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2,93,0,0,0,0,0.4164948625358706,22.907217439472884,0,0,0,0,0.8329897250717412,38.73402221583597,0
ioba,13,0,0,0,2,85,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1.5,70,0,0,0,0,0.8329897250717412,35.402063315549,0,0,0,0,0.624742293803806,29.154640377510944,0
ioba,14,0,0,0,0,64,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1,74.5,0,0,0,0,0,26.655671202295718,0,0,0,0,0.4164948625358706,31.02886725892236,0
ioba,15,0,0,0,0,88,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0,76,0,0,0,0,0,36.65154790315661,0,0,0,0,0,31.65360955272617,0
ioba,16,0,0,0,0,79,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0,83.5,0,0,0,0,0,32.90309414033378,0,0,0,0,0,34.777321021745195,0
ioba,17,0,0,0,0,19,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0,49,0,0,0,0,0,7.9134023881815425,0,0,0,0,0,20.40824826425766,0
ioba,18,0,0,0,1,79,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0.5,49,0,0,0,0,0.4164948625358706,32.90309414033378,0,0,0,0,0.2082474312679353,20.40824826425766,0
ioba,19,0,0,0,0,59,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0.5,69,0,0,0,0,0,24.573196889616366,0,0,0,0,0.2082474312679353,28.738145514975074,0
ioba,20,0,0,0,0,59,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0,59,0,0,0,0,0,24.573196889616366,0,0,0,0,0,24.573196889616366,0
ioba,21,0,0,0,3,73,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1.5,66,0,0,0,0,1.249484587607612,30.40412496511855,0,0,0,0,0.624742293803806,27.48866092736746,0
ioba,22,0,0,0,1,54,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2,63.5,0,0,0,0,0.4164948625358706,22.490722576937014,0,0,0,0,0.8329897250717412,26.447423771027783,0
ioba,23,0,0,0,2,101,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1.5,77.5,0,0,0,0,0.8329897250717412,42.065981116122934,0,0,0,0,0.624742293803806,32.27835184652997,0
ioba,24,0,0,0,1,90,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1.5,95.5,0,0,0,0,0.4164948625358706,37.48453762822835,0,0,0,0,0.624742293803806,39.77525937217565,0
ioba,25,0,0,0,1,122,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1,106,0,0,0,0,0.4164948625358706,50.81237322937622,0,0,0,0,0.4164948625358706,44.148455428802286,0
ioba,26,0,0,0,0,97,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0.5,109.5,0,0,0,0,0,40.400001665979445,0,0,0,0,0.2082474312679353,45.60618744767783,0
ioba,27,0,0,0,6,180,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,3,138.5,0,0,0,0,2.498969175215224,74.9690752564567,0,0,0,0,1.249484587607612,57.68453846121808,0
ioba,28,0,0,0,2,286,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,4,233,0,0,0,0,0.8329897250717412,119.117530685259,0,0,0,0,1.6659794501434824,97.04330297085785,0
ioba,29,0,0,0,2,217,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2,251.5,0,0,0,0,0.8329897250717412,90.37938517028392,0,0,0,0,0.8329897250717412,104.74845792777145,0
ioba,30,0,0,0,1,207,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1.5,212,0,0,0,0,0.4164948625358706,86.21443654492522,0,0,0,0,0.624742293803806,88.29691085760457,0
ioba,31,0,0,0,0,175,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0.5,191,0,0,0,0,0,72.88660094377735,0,0,0,0,0.2082474312679353,79.5505187443513,0
ioba,32,0,0,0,0,182,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,0,178.5,0,0,0,0,0,75.80206498152846,0,0,0,0,0,74.34433296265291,0
ioba,33,0,0,0,2,159,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1,170.5,0,0,0,0,0.8329897250717412,66.22268314320343,0,0,0,0,0.4164948625358706,71.01237406236594,0
ioba,34,0,0,0,2,156,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2,157.5,0,0,0,0,0.8329897250717412,64.97319855559581,0,0,0,0,0.8329897250717412,65.59794084939962,0
ioba,35,0,0,0,3,154,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2.5,155,0,0,0,0,1.249484587607612,64.14020883052407,0,0,0,0,1.0412371563396767,64.55670369305994,0
ioba,36,0,0,0,2,187,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,2.5,170.5,0,0,0,0,0.8329897250717412,77.88453929420781,0,0,0,0,1.0412371563396767,71.01237406236594,0
ioba,37,0,0,0,0,133,0,124476,115322,239798,240099,NA,0.008597220647709639,0,0,0,1,160,0,0,0,0,0,55.39381671727079,0,0,0,0,0.4164948625358706,66.63917800573931,0
kadiogo,1,0,0,0,2,660,68,5904300,5960928,11865228,11869432,NA,0.4250085417556321,NA,NA,NA,NA,NA,NA,0,0,0,0.01685000596490211,5.5605019684176975,0.5729002028066718,NA,NA,NA,NA,NA,NA
kadiogo,2,0,1,0,3,714,54,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,2.5,687,61,0,0.008425002982451055,0,0.02527500894735317,6.015452129470053,0.454950161052357,0,0.004212501491225528,0,0.02106250745612764,5.787977048943875,0.5139251819295144
kadiogo,3,0,0,0,2,600,67,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,2.5,657,60.5,0,0,0,0.01685000596490211,5.055001789470634,0.5644751998242208,0,0.004212501491225528,0,0.02106250745612764,5.535226959470344,0.5097126804382889
kadiogo,4,0,0,0,3,571,80,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2.5,585.5,73.5,0,0,0,0.02527500894735317,4.810676702979553,0.6740002385960845,0,0,0,0.02106250745612764,4.932839246225093,0.6192377192101526
kadiogo,5,0,1,0,3,719,84,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,3,645,82,0,0.008425002982451055,0,0.02527500894735317,6.057577144382309,0.7077002505258887,0,0.004212501491225528,0,0.02527500894735317,5.434126923680931,0.6908502445609865
kadiogo,6,0,0,0,7,686,80,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,5,702.5,82,0,0,0,0.05897502087715739,5.779552045961424,0.6740002385960845,0,0.004212501491225528,0,0.04212501491225528,5.918564595171866,0.6908502445609865
kadiogo,7,0,0,0,1,644,75,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,4,665,77.5,0,0,0,0.008425002982451055,5.425701920698479,0.6318752236838292,0,0,0,0.03370001192980422,5.602626983329952,0.6529377311399568
kadiogo,8,0,0,0,0,573,81,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,0.5,608.5,78,0,0,0,0,4.827526708944455,0.6824252415785356,0,0,0,0.004212501491225528,5.126614314821468,0.6571502326311823
kadiogo,9,0,0,0,2,571,63,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1,572,72,0,0,0,0.01685000596490211,4.810676702979553,0.5307751878944165,0,0,0,0.008425002982451055,4.819101705962004,0.606600214736476
kadiogo,10,0,0,0,3,550,25,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2.5,560.5,44,0,0,0,0.02527500894735317,4.6337516403480805,0.2106250745612764,0,0,0,0.02106250745612764,4.722214171663817,0.37070013122784645
kadiogo,11,0,0,0,4,679,70,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,3.5,614.5,47.5,0,0,0,0.03370001192980422,5.720577025084267,0.5897502087715739,0,0,0,0.029487510438578696,5.177164332716174,0.4001876416664251
kadiogo,12,0,0,0,1,589,94,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2.5,634,82,0,0,0,0.008425002982451055,4.962326756663671,0.7919502803503992,0,0,0,0.02106250745612764,5.341451890873969,0.6908502445609865
kadiogo,13,0,0,0,5,588,54,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,3,588.5,74,0,0,0,0.04212501491225528,4.953901753681221,0.454950161052357,0,0,0,0.02527500894735317,4.958114255172447,0.6234502207013781
kadiogo,14,0,1,0,1,409,51,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,3,498.5,52.5,0,0.008425002982451055,0,0.008425002982451055,3.445826219822482,0.42967515210500384,0,0.004212501491225528,0,0.02527500894735317,4.1998639867518515,0.44231265657868046
kadiogo,15,0,2,0,1,353,22,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,1.5,0,1,381,36.5,0,0.01685000596490211,0,0.008425002982451055,2.9740260528052227,0.18535006561392323,0,0.012637504473676585,0,0.008425002982451055,3.209926136313852,0.3075126088594636
kadiogo,16,0,0,0,0,368,25,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,1,0,0.5,360.5,23.5,0,0,0,0,3.1004010975419884,0.2106250745612764,0,0.008425002982451055,0,0.004212501491225528,3.0372135751736056,0.1979875700875998
kadiogo,17,0,2,0,2,333,35,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,1,0,1,350.5,30,0,0.01685000596490211,0,0.01685000596490211,2.8055259931562015,0.29487510438578696,0,0.008425002982451055,0,0.008425002982451055,2.952963545349095,0.25275008947353167
kadiogo,18,0,0,0,0,365,37,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,1,0,1,349,36,0,0,0,0,3.0751260885946357,0.31172511035068906,0,0.008425002982451055,0,0.008425002982451055,2.9403260408754184,0.303300107368238
kadiogo,19,0,0,0,1,360,37,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,0.5,362.5,37,0,0,0,0.008425002982451055,3.03300107368238,0.31172511035068906,0,0,0,0.004212501491225528,3.0540635811385077,0.31172511035068906
kadiogo,20,0,0,0,2,394,37,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1.5,377,37,0,0,0,0.01685000596490211,3.319451175085716,0.31172511035068906,0,0,0,0.012637504473676585,3.176226124384048,0.31172511035068906
kadiogo,21,0,0,0,2,349,12,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2,371.5,24.5,0,0,0,0.01685000596490211,2.9403260408754184,0.10110003578941268,0,0,0,0.01685000596490211,3.129888607980567,0.20641257307005087
kadiogo,22,0,0,0,1,377,17,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1.5,363,14.5,0,0,0,0.008425002982451055,3.176226124384048,0.14322505070166794,0,0,0,0.012637504473676585,3.0582760826297335,0.12216254324554031
kadiogo,23,0,0,0,5,318,12,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,3,347.5,14.5,0,0,0,0.04212501491225528,2.679150948419436,0.10110003578941268,0,0,0,0.02527500894735317,2.927688536401742,0.12216254324554031
kadiogo,24,0,0,0,0,327,16,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2.5,322.5,14,0,0,0,0,2.7549759752614955,0.1348000477192169,0,0,0,0.02106250745612764,2.7170634618404654,0.11795004175431478
kadiogo,25,0,0,0,2,442,12,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1,384.5,14,0,0,0,0.01685000596490211,3.7238513182433666,0.10110003578941268,0,0,0,0.008425002982451055,3.2394136467524306,0.11795004175431478
kadiogo,26,0,0,0,2,626,10,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2,534,11,0,0,0,0.01685000596490211,5.274051867014361,0.08425002982451056,0,0,0,0.01685000596490211,4.498951592628863,0.09267503280696161
kadiogo,27,0,0,0,2,696,30,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,2,661,20,0,0,0,0.01685000596490211,5.863802075785935,0.25275008947353167,0,0,0,0.01685000596490211,5.568926971400148,0.16850005964902112
kadiogo,28,0,1,0,3,640,34,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,2.5,668,32,0,0.008425002982451055,0,0.02527500894735317,5.392001908768676,0.2864501014033359,0,0.004212501491225528,0,0.02106250745612764,5.627901992277305,0.2696000954384338
kadiogo,29,0,0,0,1,630,12,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0.5,0,2,635,23,0,0,0,0.008425002982451055,5.307751878944165,0.10110003578941268,0,0.004212501491225528,0,0.01685000596490211,5.34987689385642,0.19377506859637428
kadiogo,30,0,0,0,1,619,25,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1,624.5,18.5,0,0,0,0.008425002982451055,5.215076846137204,0.2106250745612764,0,0,0,0.008425002982451055,5.261414362540684,0.15586255517534453
kadiogo,31,0,0,0,0,803,14,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,0.5,711,19.5,0,0,0,0,6.765277394908198,0.11795004175431478,0,0,0,0.004212501491225528,5.9901771205227,0.16428755815779558
kadiogo,32,0,0,0,2,1122,7,5904300,5960928,11865228,11869432,NA,0.4250085417556321,0,0,0,1,962.5,10.5,0,0,0,0.01685000596490211,9.452853346310084,0.05897502087715739,0,0,0,0.008425002982451055,8.109065370609141,0.08846253131573609
