admin2,year,month,nb_events
soum,2008,2,0
soum,2008,3,0
soum,2008,5,0
soum,2008,6,0
soum,2009,1,0
soum,2010,2,0
soum,2010,3,0
soum,2010,4,0
soum,2010,7,0
soum,2011,1,0
soum,2011,2,0
soum,2011,3,0
soum,2011,4,0
soum,2011,5,0
soum,2011,6,0
soum,2011,7,0
soum,2011,9,0
soum,2011,12,0
soum,2012,1,0
soum,2012,2,0
soum,2012,3,0
soum,2012,4,0
soum,2012,5,0
soum,2012,6,0
soum,2012,7,0
soum,2012,8,0
soum,2012,9,0
soum,2012,10,0
soum,2012,11,0
soum,2012,12,1
soum,2013,1,0
soum,2013,2,0
soum,2013,3,0
soum,2013,5,0
soum,2013,6,0
soum,2013,7,0
soum,2013,8,0
soum,2013,9,0
soum,2013,10,0
soum,2013,11,0
soum,2013,12,0
soum,2014,1,0
soum,2014,2,0
soum,2014,3,0
soum,2014,4,0
soum,2014,5,0
soum,2014,6,0
soum,2014,7,0
soum,2014,8,0
soum,2014,9,2
soum,2014,10,0
soum,2014,11,0
soum,2014,12,1
soum,2015,1,0
soum,2015,2,0
soum,2015,3,0
soum,2015,4,0
soum,2015,5,0
soum,2015,6,0
soum,2015,7,0
soum,2015,8,0
soum,2015,9,0
soum,2015,10,0
soum,2015,11,2
soum,2015,12,0
soum,2016,1,2
soum,2016,2,1
soum,2016,3,0
soum,2016,4,0
soum,2016,5,1
soum,2016,6,0
soum,2016,7,0
soum,2016,8,0
soum,2016,9,0
soum,2016,10,2
soum,2016,11,4
soum,2016,12,3
soum,2017,1,4
soum,2017,2,3
soum,2017,3,8
soum,2017,4,0
soum,2017,5,3
soum,2017,6,5
soum,2017,7,8
soum,2017,8,2
soum,2017,9,10
soum,2017,10,14
soum,2017,11,7
soum,2017,12,6
soum,2018,1,3
soum,2018,2,2
soum,2018,3,3
soum,2018,4,14
soum,2018,5,9
soum,2018,6,3
soum,2018,7,10
soum,2018,8,2
soum,2018,9,12
soum,2018,10,18
soum,2018,11,15
soum,2018,12,4
soum,2019,1,22
soum,2019,2,12
soum,2019,3,19
soum,2019,4,31
soum,2019,5,16
soum,2019,6,13
soum,2019,7,13
soum,2019,8,16
soum,2019,9,15
soum,2019,10,11
soum,2019,11,12
soum,2019,12,8
soum,2020,1,11
soum,2020,2,9
soum,2020,3,12
soum,2020,4,15
soum,2020,5,18
soum,2020,6,10
soum,2020,7,15
soum,2020,8,18
soum,2020,9,13
soum,2020,10,2
soum,2020,11,5
soum,2020,12,0
sourou,1997,2,0
sourou,1998,12,0
sourou,1999,1,0
sourou,1999,3,0
sourou,1999,4,0
sourou,1999,5,0
sourou,1999,6,0
sourou,1999,7,0
sourou,1999,8,0
sourou,1999,11,0
sourou,1999,12,0
sourou,2000,1,0
sourou,2000,4,0
sourou,2000,5,0
sourou,2000,10,0
sourou,2000,11,0
sourou,2000,12,0
sourou,2001,6,0
sourou,2001,7,0
sourou,2001,12,0
sourou,2002,2,0
sourou,2002,9,0
sourou,2003,10,0
sourou,2004,2,0
sourou,2004,6,0
sourou,2005,2,0
sourou,2005,10,0
sourou,2005,12,0
sourou,2006,5,0
sourou,2006,6,0
sourou,2006,7,0
sourou,2006,12,0
sourou,2007,10,0
sourou,2008,2,0
sourou,2008,3,0
sourou,2008,5,0
sourou,2008,6,0
sourou,2009,1,0
sourou,2010,2,0
sourou,2010,3,0
sourou,2010,4,0
sourou,2010,7,0
sourou,2011,1,0
sourou,2011,2,0
sourou,2011,3,1
sourou,2011,4,0
sourou,2011,5,0
sourou,2011,6,0
sourou,2011,7,0
sourou,2011,9,0
sourou,2011,12,0
sourou,2012,1,0
sourou,2012,2,0
sourou,2012,3,0
sourou,2012,4,1
sourou,2012,5,0
sourou,2012,6,0
sourou,2012,7,0
sourou,2012,8,0
sourou,2012,9,1
sourou,2012,10,0
sourou,2012,11,0
sourou,2012,12,0
sourou,2013,1,0
sourou,2013,2,0
sourou,2013,3,0
sourou,2013,5,0
sourou,2013,6,0
sourou,2013,7,0
sourou,2013,8,0
sourou,2013,9,0
sourou,2013,10,0
sourou,2013,11,0
sourou,2013,12,0
sourou,2014,1,0
sourou,2014,2,0
sourou,2014,3,0
sourou,2014,4,0
sourou,2014,5,0
sourou,2014,6,0
sourou,2014,7,0
sourou,2014,8,0
sourou,2014,9,0
sourou,2014,10,0
sourou,2014,11,0
sourou,2014,12,0
sourou,2015,1,0
sourou,2015,2,0
sourou,2015,3,0
sourou,2015,4,0
sourou,2015,5,0
sourou,2015,6,0
sourou,2015,7,0
sourou,2015,8,0
sourou,2015,9,0
sourou,2015,10,0
sourou,2015,11,0
sourou,2015,12,0
sourou,2016,1,0
sourou,2016,2,0
sourou,2016,3,0
sourou,2016,4,0
sourou,2016,5,0
sourou,2016,6,1
sourou,2016,7,0
sourou,2016,8,0
sourou,2016,9,0
sourou,2016,10,0
sourou,2016,11,0
sourou,2016,12,0
sourou,2017,1,0
sourou,2017,2,0
sourou,2017,3,0
sourou,2017,4,0
sourou,2017,5,0
sourou,2017,6,0
sourou,2017,7,1
sourou,2017,8,0
sourou,2017,9,1
sourou,2017,10,0
sourou,2017,11,0
sourou,2017,12,1
sourou,2018,1,1
sourou,2018,2,0
sourou,2018,3,1
sourou,2018,4,0
sourou,2018,5,0
sourou,2018,6,0
sourou,2018,7,0
sourou,2018,8,0
sourou,2018,9,0
sourou,2018,10,0
sourou,2018,11,2
sourou,2018,12,7
sourou,2019,1,2
sourou,2019,2,0
sourou,2019,3,1
sourou,2019,4,4
sourou,2019,5,2
sourou,2019,6,1
sourou,2019,7,1
sourou,2019,8,2
sourou,2019,9,1
sourou,2019,10,3
sourou,2019,11,1
sourou,2019,12,5
sourou,2020,1,6
sourou,2020,2,0
sourou,2020,3,2
sourou,2020,4,2
sourou,2020,5,1
sourou,2020,6,2
sourou,2020,7,2
sourou,2020,8,0
sourou,2020,9,1
sourou,2020,10,1
sourou,2020,11,1
sourou,2020,12,0
tapoa,1997,2,0
tapoa,1998,12,0
tapoa,1999,1,0
tapoa,1999,3,0
tapoa,1999,4,0
tapoa,1999,5,0
tapoa,1999,6,0
tapoa,1999,7,0
tapoa,1999,8,0
tapoa,1999,11,0
tapoa,1999,12,0
tapoa,2000,1,0
tapoa,2000,4,0
tapoa,2000,5,0
tapoa,2000,10,0
tapoa,2000,11,0
tapoa,2000,12,0
tapoa,2001,6,0
tapoa,2001,7,0
tapoa,2001,12,0
tapoa,2002,2,0
tapoa,2002,9,0
tapoa,2003,10,0
tapoa,2004,2,0
tapoa,2004,6,0
tapoa,2005,2,0
tapoa,2005,10,0
tapoa,2005,12,0
tapoa,2006,5,0
tapoa,2006,6,0
tapoa,2006,7,0
tapoa,2006,12,0
tapoa,2007,10,0
tapoa,2008,2,0
tapoa,2008,3,0
tapoa,2008,5,0
tapoa,2008,6,0
tapoa,2009,1,0
tapoa,2010,2,0
tapoa,2010,3,0
tapoa,2010,4,0
tapoa,2010,7,0
tapoa,2011,1,0
tapoa,2011,2,0
tapoa,2011,3,0
tapoa,2011,4,0
tapoa,2011,5,0
tapoa,2011,6,0
tapoa,2011,7,0
tapoa,2011,9,0
tapoa,2011,12,0
tapoa,2012,1,0
tapoa,2012,2,0
tapoa,2012,3,0
tapoa,2012,4,0
tapoa,2012,5,0
tapoa,2012,6,0
tapoa,2012,7,2
tapoa,2012,8,0
tapoa,2012,9,0
tapoa,2012,10,0
tapoa,2012,11,0
tapoa,2012,12,0
tapoa,2013,1,0
tapoa,2013,2,0
tapoa,2013,3,0
tapoa,2013,5,0
tapoa,2013,6,0
tapoa,2013,7,0
tapoa,2013,8,0
tapoa,2013,9,0
tapoa,2013,10,0
tapoa,2013,11,0
tapoa,2013,12,0
tapoa,2014,1,0
tapoa,2014,2,0
tapoa,2014,3,0
tapoa,2014,4,0
tapoa,2014,5,0
tapoa,2014,6,0
tapoa,2014,7,0
tapoa,2014,8,0
tapoa,2014,9,0
tapoa,2014,10,0
tapoa,2014,11,0
tapoa,2014,12,0
tapoa,2015,1,0
tapoa,2015,2,0
tapoa,2015,3,0
tapoa,2015,4,0
tapoa,2015,5,0
tapoa,2015,6,0
tapoa,2015,7,0
tapoa,2015,8,0
tapoa,2015,9,0
tapoa,2015,10,0
tapoa,2015,11,0
tapoa,2015,12,0
tapoa,2016,1,0
tapoa,2016,2,0
tapoa,2016,3,0
tapoa,2016,4,1
tapoa,2016,5,0
tapoa,2016,6,1
tapoa,2016,7,0
tapoa,2016,8,0
tapoa,2016,9,0
tapoa,2016,10,0
tapoa,2016,11,0
tapoa,2016,12,0
tapoa,2017,1,0
tapoa,2017,2,0
tapoa,2017,3,0
tapoa,2017,4,2
tapoa,2017,5,0
tapoa,2017,6,0
tapoa,2017,7,0
tapoa,2017,8,0
tapoa,2017,9,0
tapoa,2017,10,0
tapoa,2017,11,0
tapoa,2017,12,0
tapoa,2018,1,0
tapoa,2018,2,0
tapoa,2018,3,0
tapoa,2018,4,1
tapoa,2018,5,0
tapoa,2018,6,0
tapoa,2018,7,1
tapoa,2018,8,0
tapoa,2018,9,0
tapoa,2018,10,0
tapoa,2018,11,5
tapoa,2018,12,2
tapoa,2019,1,1
tapoa,2019,2,2
tapoa,2019,3,6
tapoa,2019,4,5
tapoa,2019,5,2
tapoa,2019,6,0
tapoa,2019,7,1
tapoa,2019,8,1
tapoa,2019,9,0
tapoa,2019,10,2
tapoa,2019,11,0
tapoa,2019,12,8
tapoa,2020,1,5
tapoa,2020,2,3
tapoa,2020,3,9
tapoa,2020,4,7
tapoa,2020,5,9
tapoa,2020,6,3
tapoa,2020,7,16
tapoa,2020,8,7
tapoa,2020,9,3
tapoa,2020,10,0
tapoa,2020,11,0
tapoa,2020,12,0
tuy,1997,2,0
tuy,1998,12,0
tuy,1999,1,0
tuy,1999,3,0
tuy,1999,4,0
tuy,1999,5,0
tuy,1999,6,0
tuy,1999,7,0
tuy,1999,8,0
tuy,1999,11,0
tuy,1999,12,0
tuy,2000,1,0
tuy,2000,4,0
tuy,2000,5,0
tuy,2000,10,0
tuy,2000,11,0
tuy,2000,12,0
tuy,2001,6,0
tuy,2001,7,0
tuy,2001,12,0
tuy,2002,2,0
tuy,2002,9,0
tuy,2003,10,0
tuy,2004,2,0
tuy,2004,6,0
tuy,2005,2,0
tuy,2005,10,0
tuy,2005,12,0
tuy,2006,5,0
tuy,2006,6,0
tuy,2006,7,0
tuy,2006,12,0
tuy,2007,10,0
tuy,2008,2,0
tuy,2008,3,0
tuy,2008,5,0
tuy,2008,6,0
tuy,2009,1,0
tuy,2010,2,0
tuy,2010,3,0
tuy,2010,4,0
tuy,2010,7,0
tuy,2011,1,0
tuy,2011,2,0
tuy,2011,3,0
tuy,2011,4,0
tuy,2011,5,0
tuy,2011,6,0
tuy,2011,7,0
tuy,2011,9,0
tuy,2011,12,0
tuy,2012,1,0
tuy,2012,2,0
tuy,2012,3,0
tuy,2012,4,0
tuy,2012,5,0
tuy,2012,6,0
tuy,2012,7,0
tuy,2012,8,0
tuy,2012,9,0
tuy,2012,10,0
tuy,2012,11,0
tuy,2012,12,0
tuy,2013,1,0
tuy,2013,2,0
tuy,2013,3,0
tuy,2013,5,0
tuy,2013,6,0
tuy,2013,7,0
tuy,2013,8,0
tuy,2013,9,0
tuy,2013,10,0
tuy,2013,11,0
tuy,2013,12,0
tuy,2014,1,0
tuy,2014,2,0
tuy,2014,3,0
tuy,2014,4,0
tuy,2014,5,0
tuy,2014,6,0
tuy,2014,7,1
tuy,2014,8,0
tuy,2014,9,0
tuy,2014,10,0
tuy,2014,11,0
tuy,2014,12,1
tuy,2015,1,0
tuy,2015,2,0
tuy,2015,3,0
tuy,2015,4,0
tuy,2015,5,0
tuy,2015,6,0
tuy,2015,7,0
tuy,2015,8,0
tuy,2015,9,0
tuy,2015,10,0
tuy,2015,11,0
tuy,2015,12,0
tuy,2016,1,0
tuy,2016,2,0
tuy,2016,3,0
tuy,2016,4,0
tuy,2016,5,0
tuy,2016,6,0
tuy,2016,7,0
tuy,2016,8,0
tuy,2016,9,0
tuy,2016,10,0
tuy,2016,11,0
tuy,2016,12,0
tuy,2017,1,0
tuy,2017,2,0
tuy,2017,3,0
tuy,2017,4,0
tuy,2017,5,0
tuy,2017,6,0
tuy,2017,7,0
tuy,2017,8,0
tuy,2017,9,0
tuy,2017,10,0
tuy,2017,11,0
tuy,2017,12,0
tuy,2018,1,0
tuy,2018,2,0
tuy,2018,3,0
tuy,2018,4,1
tuy,2018,5,0
tuy,2018,6,0
tuy,2018,7,0
tuy,2018,8,1
tuy,2018,9,0
tuy,2018,10,0
tuy,2018,11,1
tuy,2018,12,0
tuy,2019,1,2
tuy,2019,2,0
tuy,2019,3,0
tuy,2019,4,0
tuy,2019,5,0
tuy,2019,6,0
tuy,2019,7,1
tuy,2019,8,0
tuy,2019,9,0
tuy,2019,10,0
tuy,2019,11,0
tuy,2019,12,0
tuy,2020,1,0
tuy,2020,2,0
tuy,2020,3,3
tuy,2020,4,0
tuy,2020,5,0
tuy,2020,6,0
tuy,2020,7,0
tuy,2020,8,0
tuy,2020,9,0
tuy,2020,10,0
tuy,2020,11,0
tuy,2020,12,0
yagha,1997,2,0
yagha,1998,12,0
yagha,1999,1,0
yagha,1999,3,0
yagha,1999,4,0
yagha,1999,5,0
yagha,1999,6,0
yagha,1999,7,0
yagha,1999,8,0
yagha,1999,11,0
yagha,1999,12,0
yagha,2000,1,0
yagha,2000,4,0
yagha,2000,5,0
yagha,2000,10,0
yagha,2000,11,0
yagha,2000,12,0
yagha,2001,6,0
yagha,2001,7,0
yagha,2001,12,0
yagha,2002,2,0
yagha,2002,9,0
yagha,2003,10,0
yagha,2004,2,0
yagha,2004,6,0
yagha,2005,2,0
yagha,2005,10,0
yagha,2005,12,0
yagha,2006,5,0
yagha,2006,6,0
yagha,2006,7,0
yagha,2006,12,0
yagha,2007,10,0
yagha,2008,2,0
yagha,2008,3,0
yagha,2008,5,0
yagha,2008,6,0
yagha,2009,1,0
yagha,2010,2,0
yagha,2010,3,0
yagha,2010,4,0
yagha,2010,7,0
yagha,2011,1,0
yagha,2011,2,0
yagha,2011,3,0
yagha,2011,4,0
yagha,2011,5,0
yagha,2011,6,0
yagha,2011,7,0
yagha,2011,9,0
yagha,2011,12,0
yagha,2012,1,0
yagha,2012,2,0
yagha,2012,3,0
yagha,2012,4,0
yagha,2012,5,0
yagha,2012,6,0
yagha,2012,7,0
yagha,2012,8,0
yagha,2012,9,0
yagha,2012,10,0
yagha,2012,11,0
yagha,2012,12,0
yagha,2013,1,0
yagha,2013,2,0
yagha,2013,3,0
yagha,2013,5,0
yagha,2013,6,0
yagha,2013,7,0
yagha,2013,8,0
yagha,2013,9,0
yagha,2013,10,0
yagha,2013,11,0
yagha,2013,12,0
yagha,2014,1,0
yagha,2014,2,0
yagha,2014,3,0
yagha,2014,4,0
yagha,2014,5,0
yagha,2014,6,0
yagha,2014,7,0
yagha,2014,8,0
yagha,2014,9,0
yagha,2014,10,0
yagha,2014,11,0
yagha,2014,12,0
yagha,2015,1,0
yagha,2015,2,0
yagha,2015,3,0
yagha,2015,4,0
yagha,2015,5,0
yagha,2015,6,0
yagha,2015,7,0
yagha,2015,8,0
yagha,2015,9,0
yagha,2015,10,0
yagha,2015,11,0
yagha,2015,12,0
yagha,2016,1,0
yagha,2016,2,0
yagha,2016,3,0
yagha,2016,4,0
yagha,2016,5,0
yagha,2016,6,0
yagha,2016,7,0
yagha,2016,8,0
yagha,2016,9,0
yagha,2016,10,0
yagha,2016,11,0
yagha,2016,12,0
yagha,2017,1,0
yagha,2017,2,0
yagha,2017,3,0
yagha,2017,4,0
yagha,2017,5,0
yagha,2017,6,0
yagha,2017,7,0
yagha,2017,8,0
yagha,2017,9,0
yagha,2017,10,0
yagha,2017,11,0
yagha,2017,12,0
yagha,2018,1,0
yagha,2018,2,0
yagha,2018,3,0
yagha,2018,4,0
yagha,2018,5,0
yagha,2018,6,0
yagha,2018,7,1
yagha,2018,8,0
yagha,2018,9,0
yagha,2018,10,0
yagha,2018,11,4
yagha,2018,12,1
yagha,2019,1,3
yagha,2019,2,3
yagha,2019,3,0
yagha,2019,4,0
yagha,2019,5,2
yagha,2019,6,2
yagha,2019,7,3
yagha,2019,8,1
yagha,2019,9,2
yagha,2019,10,2
yagha,2019,11,1
yagha,2019,12,1
yagha,2020,1,3
yagha,2020,2,4
yagha,2020,3,1
yagha,2020,4,6
yagha,2020,5,7
yagha,2020,6,5
yagha,2020,7,3
yagha,2020,8,5
yagha,2020,9,8
yagha,2020,10,0
yagha,2020,11,4
yagha,2020,12,0
yatenga,1997,2,0
yatenga,1998,12,0
yatenga,1999,1,0
yatenga,1999,3,0
yatenga,1999,4,0
yatenga,1999,5,0
yatenga,1999,6,0
yatenga,1999,7,0
yatenga,1999,8,0
yatenga,1999,11,0
yatenga,1999,12,0
yatenga,2000,1,0
yatenga,2000,4,0
yatenga,2000,5,0
yatenga,2000,10,0
yatenga,2000,11,0
yatenga,2000,12,0
yatenga,2001,6,0
yatenga,2001,7,0
yatenga,2001,12,0
yatenga,2002,2,1
yatenga,2002,9,0
yatenga,2003,10,0
yatenga,2004,2,0
yatenga,2004,6,0
yatenga,2005,2,0
yatenga,2005,10,0
yatenga,2005,12,0
yatenga,2006,5,0
yatenga,2006,6,0
yatenga,2006,7,0
yatenga,2006,12,0
yatenga,2007,10,0
yatenga,2008,2,0
yatenga,2008,3,0
yatenga,2008,5,0
yatenga,2008,6,0
yatenga,2009,1,0
yatenga,2010,2,0
yatenga,2010,3,0
yatenga,2010,4,0
yatenga,2010,7,0
yatenga,2011,1,0
yatenga,2011,2,1
yatenga,2011,3,2
yatenga,2011,4,1
yatenga,2011,5,3
yatenga,2011,6,0
yatenga,2011,7,0
yatenga,2011,9,0
yatenga,2011,12,0
yatenga,2012,1,0
yatenga,2012,2,0
yatenga,2012,3,0
yatenga,2012,4,0
yatenga,2012,5,1
yatenga,2012,6,2
yatenga,2012,7,0
yatenga,2012,8,0
yatenga,2012,9,1
yatenga,2012,10,0
yatenga,2012,11,0
yatenga,2012,12,0
yatenga,2013,1,1
yatenga,2013,2,1
yatenga,2013,3,0
yatenga,2013,5,0
yatenga,2013,6,0
yatenga,2013,7,0
yatenga,2013,8,0
yatenga,2013,9,0
yatenga,2013,10,0
yatenga,2013,11,0
yatenga,2013,12,0
yatenga,2014,1,0
yatenga,2014,2,0
yatenga,2014,3,0
yatenga,2014,4,0
yatenga,2014,5,0
yatenga,2014,6,0
yatenga,2014,7,0
yatenga,2014,8,0
yatenga,2014,9,0
yatenga,2014,10,1
yatenga,2014,11,0
yatenga,2014,12,0
yatenga,2015,1,4
yatenga,2015,2,1
yatenga,2015,3,0
yatenga,2015,4,1
yatenga,2015,5,1
yatenga,2015,6,0
yatenga,2015,7,0
yatenga,2015,8,0
yatenga,2015,9,1
yatenga,2015,10,0
yatenga,2015,11,1
yatenga,2015,12,0
yatenga,2016,1,1
yatenga,2016,2,0
yatenga,2016,3,1
yatenga,2016,4,0
yatenga,2016,5,0
yatenga,2016,6,0
yatenga,2016,7,0
yatenga,2016,8,0
yatenga,2016,9,0
yatenga,2016,10,0
yatenga,2016,11,0
yatenga,2016,12,0
yatenga,2017,1,0
yatenga,2017,2,0
yatenga,2017,3,0
yatenga,2017,4,0
yatenga,2017,5,0
yatenga,2017,6,0
yatenga,2017,7,0
yatenga,2017,8,0
yatenga,2017,9,1
yatenga,2017,10,0
yatenga,2017,11,1
yatenga,2017,12,1
yatenga,2018,1,0
yatenga,2018,2,0
yatenga,2018,3,0
yatenga,2018,4,2
yatenga,2018,5,0
yatenga,2018,6,0
yatenga,2018,7,0
yatenga,2018,8,0
yatenga,2018,9,0
yatenga,2018,10,1
yatenga,2018,11,6
yatenga,2018,12,0
yatenga,2019,1,2
yatenga,2019,2,3
yatenga,2019,3,3
yatenga,2019,4,2
yatenga,2019,5,6
yatenga,2019,6,1
yatenga,2019,7,3
yatenga,2019,8,2
yatenga,2019,9,4
yatenga,2019,10,7
yatenga,2019,11,4
yatenga,2019,12,4
yatenga,2020,1,2
yatenga,2020,2,0
yatenga,2020,3,4
yatenga,2020,4,2
yatenga,2020,5,1
yatenga,2020,6,1
yatenga,2020,7,3
yatenga,2020,8,5
yatenga,2020,9,1
yatenga,2020,10,2
yatenga,2020,11,3
yatenga,2020,12,0
ziro,1997,2,0
ziro,1998,12,0
ziro,1999,1,0
ziro,1999,3,0
ziro,1999,4,0
ziro,1999,5,0
ziro,1999,6,0
ziro,1999,7,0
ziro,1999,8,0
ziro,1999,11,0
ziro,1999,12,0
ziro,2000,1,0
ziro,2000,4,0
ziro,2000,5,0
ziro,2000,10,0
ziro,2000,11,0
ziro,2000,12,0
ziro,2001,6,0
ziro,2001,7,0
ziro,2001,12,0
ziro,2002,2,0
ziro,2002,9,0
ziro,2003,10,0
ziro,2004,2,0
ziro,2004,6,0
ziro,2005,2,0
ziro,2005,10,0
ziro,2005,12,0
ziro,2006,5,0
ziro,2006,6,0
ziro,2006,7,0
ziro,2006,12,0
ziro,2007,10,0
ziro,2008,2,0
ziro,2008,3,0
ziro,2008,5,0
ziro,2008,6,0
ziro,2009,1,0
ziro,2010,2,0
ziro,2010,3,0
ziro,2010,4,0
ziro,2010,7,0
ziro,2011,1,0
ziro,2011,2,1
ziro,2011,3,1
ziro,2011,4,0
ziro,2011,5,0
ziro,2011,6,0
ziro,2011,7,0
ziro,2011,9,0
ziro,2011,12,0
ziro,2012,1,0
ziro,2012,2,0
ziro,2012,3,0
ziro,2012,4,0
ziro,2012,5,0
ziro,2012,6,0
ziro,2012,7,0
ziro,2012,8,0
ziro,2012,9,0
ziro,2012,10,0
ziro,2012,11,0
ziro,2012,12,0
ziro,2013,1,0
ziro,2013,2,0
ziro,2013,3,0
ziro,2013,5,0
ziro,2013,6,0
ziro,2013,7,0
ziro,2013,8,0
ziro,2013,9,0
ziro,2013,10,0
ziro,2013,11,0
ziro,2013,12,0
ziro,2014,1,0
ziro,2014,2,0
ziro,2014,3,0
ziro,2014,4,0
ziro,2014,5,0
ziro,2014,6,0
ziro,2014,7,0
ziro,2014,8,0
ziro,2014,9,0
ziro,2014,10,0
ziro,2014,11,0
ziro,2014,12,0
ziro,2015,1,0
ziro,2015,2,0
ziro,2015,3,0
ziro,2015,4,0
ziro,2015,5,0
ziro,2015,6,0
ziro,2015,7,0
ziro,2015,8,0
ziro,2015,9,0
ziro,2015,10,0
ziro,2015,11,0
ziro,2015,12,0
ziro,2016,1,1
ziro,2016,2,3
ziro,2016,3,0
ziro,2016,4,0
ziro,2016,5,0
ziro,2016,6,0
ziro,2016,7,0
ziro,2016,8,0
ziro,2016,9,0
ziro,2016,10,0
ziro,2016,11,0
ziro,2016,12,0
ziro,2017,1,0
ziro,2017,2,0
ziro,2017,3,0
ziro,2017,4,0
ziro,2017,5,0
ziro,2017,6,0
ziro,2017,7,1
ziro,2017,8,0
ziro,2017,9,0
ziro,2017,10,0
ziro,2017,11,0
ziro,2017,12,0
ziro,2018,1,0
ziro,2018,2,0
ziro,2018,3,0
ziro,2018,4,0
ziro,2018,5,0
ziro,2018,6,0
ziro,2018,7,0
ziro,2018,8,0
ziro,2018,9,0
ziro,2018,10,0
ziro,2018,11,1
ziro,2018,12,0
ziro,2019,1,1
ziro,2019,2,0
ziro,2019,3,0
ziro,2019,4,0
ziro,2019,5,0
ziro,2019,6,0
ziro,2019,7,1
ziro,2019,8,2
ziro,2019,9,0
ziro,2019,10,1
ziro,2019,11,0
ziro,2019,12,0
ziro,2020,1,0
ziro,2020,2,0
ziro,2020,3,0
ziro,2020,4,0
ziro,2020,5,0
ziro,2020,6,0
ziro,2020,7,0
ziro,2020,8,0
ziro,2020,9,0
ziro,2020,10,0
ziro,2020,11,0
ziro,2020,12,0
zondoma,1997,2,0
zondoma,1998,12,0
zondoma,1999,1,0
zondoma,1999,3,0
zondoma,1999,4,0
zondoma,1999,5,0
zondoma,1999,6,0
zondoma,1999,7,0
zondoma,1999,8,0
zondoma,1999,11,0
zondoma,1999,12,0
zondoma,2000,1,0
zondoma,2000,4,0
zondoma,2000,5,0
zondoma,2000,10,0
zondoma,2000,11,0
zondoma,2000,12,0
zondoma,2001,6,0
zondoma,2001,7,0
zondoma,2001,12,0
zondoma,2002,2,0
zondoma,2002,9,0
zondoma,2003,10,0
zondoma,2004,2,0
zondoma,2004,6,0
zondoma,2005,2,0
zondoma,2005,10,0
zondoma,2005,12,0
zondoma,2006,5,0
zondoma,2006,6,0
zondoma,2006,7,0
zondoma,2006,12,0
zondoma,2007,10,0
zondoma,2008,2,0
zondoma,2008,3,0
zondoma,2008,5,0
zondoma,2008,6,0
zondoma,2009,1,0
zondoma,2010,2,0
zondoma,2010,3,0
zondoma,2010,4,0
zondoma,2010,7,0
zondoma,2011,1,0
zondoma,2011,2,0
zondoma,2011,3,1
zondoma,2011,4,0
zondoma,2011,5,0
zondoma,2011,6,0
zondoma,2011,7,0
zondoma,2011,9,0
zondoma,2011,12,0
zondoma,2012,1,0
zondoma,2012,2,0
zondoma,2012,3,0
zondoma,2012,4,0
zondoma,2012,5,0
zondoma,2012,6,0
zondoma,2012,7,0
zondoma,2012,8,0
zondoma,2012,9,0
zondoma,2012,10,0
zondoma,2012,11,0
zondoma,2012,12,0
zondoma,2013,1,0
zondoma,2013,2,0
zondoma,2013,3,0
zondoma,2013,5,0
zondoma,2013,6,0
zondoma,2013,7,0
zondoma,2013,8,0
zondoma,2013,9,0
zondoma,2013,10,0
zondoma,2013,11,0
zondoma,2013,12,0
zondoma,2014,1,0
zondoma,2014,2,0
zondoma,2014,3,0
zondoma,2014,4,0
zondoma,2014,5,0
zondoma,2014,6,0
zondoma,2014,7,0
zondoma,2014,8,0
zondoma,2014,9,0
zondoma,2014,10,0
zondoma,2014,11,0
zondoma,2014,12,0
zondoma,2015,1,0
zondoma,2015,2,0
zondoma,2015,3,0
zondoma,2015,4,0
zondoma,2015,5,0
zondoma,2015,6,0
zondoma,2015,7,0
zondoma,2015,8,0
zondoma,2015,9,0
zondoma,2015,10,0
zondoma,2015,11,0
zondoma,2015,12,0
zondoma,2016,1,0
zondoma,2016,2,0
zondoma,2016,3,0
zondoma,2016,4,0
zondoma,2016,5,0
zondoma,2016,6,0
zondoma,2016,7,0
zondoma,2016,8,0
zondoma,2016,9,0
zondoma,2016,10,0
zondoma,2016,11,0
zondoma,2016,12,0
zondoma,2017,1,0
zondoma,2017,2,0
zondoma,2017,3,0
zondoma,2017,4,0
zondoma,2017,5,0
zondoma,2017,6,0
zondoma,2017,7,1
zondoma,2017,8,0
zondoma,2017,9,0
zondoma,2017,10,0
zondoma,2017,11,0
zondoma,2017,12,0
zondoma,2018,1,0
zondoma,2018,2,0
zondoma,2018,3,0
zondoma,2018,4,1
zondoma,2018,5,0
zondoma,2018,6,0
zondoma,2018,7,0
zondoma,2018,8,1
zondoma,2018,9,0
zondoma,2018,10,0
zondoma,2018,11,1
zondoma,2018,12,0
zondoma,2019,1,0
zondoma,2019,2,0
zondoma,2019,3,0
zondoma,2019,4,2
zondoma,2019,5,0
zondoma,2019,6,0
zondoma,2019,7,0
zondoma,2019,8,0
zondoma,2019,9,0
zondoma,2019,10,0
zondoma,2019,11,0
zondoma,2019,12,0
zondoma,2020,1,0
zondoma,2020,2,0
zondoma,2020,3,1
zondoma,2020,4,0
zondoma,2020,5,0
zondoma,2020,6,0
zondoma,2020,7,0
zondoma,2020,8,0
zondoma,2020,9,0
zondoma,2020,10,0
zondoma,2020,11,0
zondoma,2020,12,0
zoundweogo,1997,2,0
zoundweogo,1998,12,0
zoundweogo,1999,1,0
zoundweogo,1999,3,0
zoundweogo,1999,4,0
zoundweogo,1999,5,0
